Date,Ret_m_Rf_dvdy
22/04/09,-0.007715286
23/04/09,0.009869477
24/04/09,0.016653867
27/04/09,-0.010121553
28/04/09,-0.002748264
29/04/09,0.021375888
30/04/09,-0.000954485
01/05/09,0.00538188
04/05/09,0.033307243
05/05/09,-0.003798929
06/05/09,0.017254618
07/05/09,-0.013290338
08/05/09,0.023783901
11/05/09,-0.02174719
12/05/09,-0.000979334
13/05/09,-0.027263199
14/05/09,0.010298432
15/05/09,-0.011475676
18/05/09,0.029936595
19/05/09,-0.001738346
20/05/09,-0.005144672
21/05/09,-0.016899558
22/05/09,-0.001498332
26/05/09,0.025962208
27/05/09,-0.019153424
28/05/09,0.015301255
29/05/09,0.013483446
01/06/09,0.025489943
02/06/09,0.001981337
03/06/09,-0.013834465
04/06/09,0.01141822
05/06/09,-0.002517857
08/06/09,-0.001011065
09/06/09,0.00349706
10/06/09,-0.003486402
11/06/09,0.006093298
12/06/09,0.001396021
15/06/09,-0.024055591
16/06/09,-0.012801901
17/06/09,-0.001382524
18/06/09,0.008375815
19/06/09,0.003109358
22/06/09,-0.031078364
23/06/09,0.002304069
24/06/09,0.006503248
25/06/09,0.021217585
26/06/09,-0.001478921
29/06/09,0.009024297
30/06/09,-0.008567351
01/07/09,0.004348479
02/07/09,-0.029581651
06/07/09,0.002558496
07/07/09,-0.019883752
08/07/09,-0.001673897
09/07/09,0.00353698
10/07/09,-0.004033905
13/07/09,0.024623983
14/07/09,0.005298017
15/07/09,0.029195469
16/07/09,0.008600668
17/07/09,-0.000386701
20/07/09,0.011362736
21/07/09,0.003616748
22/07/09,-0.000538386
23/07/09,0.023018633
24/07/09,0.003033577
27/07/09,0.002973423
28/07/09,-0.002613814
29/07/09,-0.004577373
30/07/09,0.011821418
31/07/09,0.000735542
03/08/09,0.015221642
04/08/09,0.003003604
05/08/09,-0.00292181
06/08/09,-0.005644499
07/08/09,0.013345734
10/08/09,-0.003354522
11/08/09,-0.012744902
12/08/09,0.011455265
13/08/09,0.006852484
14/08/09,-0.008571916
17/08/09,-0.024563928
18/08/09,0.010090568
19/08/09,0.006833517
20/08/09,0.010885262
21/08/09,0.018447514
24/08/09,-0.000549913
25/08/09,0.002362698
26/08/09,0.000112754
27/08/09,0.002773934
28/08/09,-0.001994273
31/08/09,-0.008113165
01/09/09,-0.022372226
02/09/09,-0.003301884
03/09/09,0.008498582
04/09/09,0.013032244
08/09/09,0.008806047
09/09/09,0.007752259
10/09/09,0.010368293
11/09/09,-0.00135134
14/09/09,0.006319108
15/09/09,0.003130436
16/09/09,0.015207308
17/09/09,-0.003064329
18/09/09,0.002633868
21/09/09,-0.003413115
22/09/09,0.006553349
23/09/09,-0.010119558
24/09/09,-0.009556548
25/09/09,-0.00610936
28/09/09,0.017652853
29/09/09,-0.002232066
30/09/09,-0.003333852
01/10/09,-0.026097211
02/10/09,-0.004515706
05/10/09,0.014765454
06/10/09,0.013612416
07/10/09,0.002707936
08/10/09,0.007442145
09/10/09,0.005624811
12/10/09,0.004376777
13/10/09,-0.002791505
14/10/09,0.017393744
15/10/09,0.00414885
16/10/09,-0.008131024
19/10/09,0.009361366
20/10/09,-0.006258649
21/10/09,-0.008893235
22/10/09,0.010587375
23/10/09,-0.012253315
26/10/09,-0.011786515
27/10/09,-0.003323307
28/10/09,-0.019734386
29/10/09,0.022270124
30/10/09,-0.028466028
02/11/09,0.006435654
03/11/09,0.002423064
04/11/09,0.001042077
05/11/09,0.019052887
06/11/09,0.002500124
09/11/09,0.021995085
10/11/09,-6.40E-05
11/11/09,0.005019358
12/11/09,-0.010312359
13/11/09,0.005722887
16/11/09,0.014363977
17/11/09,0.000918983
18/11/09,-0.00046835
19/11/09,-0.013516806
20/11/09,-0.003220102
23/11/09,0.013523914
24/11/09,-0.00053345
25/11/09,0.004494007
27/11/09,-0.0173837
30/11/09,0.003785819
01/12/09,0.012002902
02/12/09,0.00034264
03/12/09,-0.008437597
04/12/09,0.005494312
07/12/09,-0.002471433
08/12/09,-0.010304492
09/12/09,0.003665646
10/12/09,0.005822721
11/12/09,0.003676327
14/12/09,0.006935296
15/12/09,-0.005562408
16/12/09,0.001127594
17/12/09,-0.011880914
18/12/09,0.005812952
21/12/09,0.010448977
22/12/09,0.003557214
23/12/09,0.00229602
24/12/09,0.005242407
28/12/09,0.001153415
29/12/09,-0.001402034
30/12/09,0.000195411
31/12/09,-0.010100436
04/01/10,0.015916082
05/01/10,0.003110833
06/01/10,0.000545372
07/01/10,0.003993218
08/01/10,0.002877583
11/01/10,0.001745232
12/01/10,-0.009425446
13/01/10,0.008291456
14/01/10,0.002423486
15/01/10,-0.010882127
19/01/10,0.012422151
20/01/10,-0.010654386
21/01/10,-0.019126658
22/01/10,-0.022389779
25/01/10,0.004587559
26/01/10,-0.004212058
27/01/10,0.004868283
28/01/10,-0.011888126
29/01/10,-0.009877799
01/02/10,0.014165305
02/02/10,0.012889521
03/02/10,-0.00548935
04/02/10,-0.031635856
05/02/10,0.00289293
08/02/10,-0.008902803
09/02/10,0.012955842
10/02/10,-0.00223507
11/02/10,0.009633883
12/02/10,-0.002748366
16/02/10,0.017840653
17/02/10,0.004229005
18/02/10,0.006563158
19/02/10,0.002184235
22/02/10,-0.001046405
23/02/10,-0.012176645
24/02/10,0.009673519
25/02/10,-0.002083209
26/02/10,0.001404393
01/03/10,0.010107258
02/03/10,0.002327731
03/03/10,0.000429109
04/03/10,0.003729156
05/03/10,0.013910282
08/03/10,-0.000175611
09/03/10,0.001711272
10/03/10,0.004514355
11/03/10,0.004033374
12/03/10,-0.00021737
15/03/10,0.000452093
16/03/10,0.007749015
17/03/10,0.005804795
18/03/10,-0.000325899
19/03/10,-0.005099427
22/03/10,0.00508236
23/03/10,0.007145377
24/03/10,-0.005508448
25/03/10,-0.001705622
26/03/10,0.000737451
29/03/10,0.005667146
30/03/10,4.27E-05
31/03/10,-0.003278242
01/04/10,0.007382488
05/04/10,0.007892762
06/04/10,0.001678913
07/04/10,-0.005898009
08/04/10,0.003364695
09/04/10,0.006657702
12/04/10,0.001761084
13/04/10,0.0006812
14/04/10,0.011084396
15/04/10,0.000838218
16/04/10,-0.016261949
19/04/10,0.004507175
20/04/10,0.008022079
21/04/10,-0.001023483
22/04/10,0.002257355
23/04/10,0.007094301
26/04/10,-0.00430967
27/04/10,-0.023663607
28/04/10,0.006437992
29/04/10,0.012856214
30/04/10,-0.016791777
03/05/10,0.013031292
04/05/10,-0.024131166
05/05/10,-0.006612309
06/05/10,-0.032892407
07/05/10,-0.015430612
10/05/10,0.043030737
11/05/10,-0.003407042
12/05/10,0.013642026
13/05/10,-0.012223467
14/05/10,-0.018982947
17/05/10,0.001104787
18/05/10,-0.014301598
19/05/10,-0.005147435
20/05/10,-0.039759762
21/05/10,0.014908666
24/05/10,-0.012996013
25/05/10,0.000349909
26/05/10,-0.005681045
27/05/10,0.032343346
28/05/10,-0.012455859
01/06/10,-0.017318319
02/06/10,0.025510462
03/06/10,0.004039226
04/06/10,-0.035021408
07/06/10,-0.013628432
08/06/10,0.010912301
09/06/10,-0.005963363
10/06/10,0.02907588
11/06/10,0.00436615
14/06/10,-0.00181026
15/06/10,0.023218484
16/06/10,-0.000560056
17/06/10,0.00127822
18/06/10,0.001312298
21/06/10,-0.003868265
22/06/10,-0.016205191
23/06/10,-0.002993906
24/06/10,-0.01695025
25/06/10,0.002851316
28/06/10,-0.002039976
29/06/10,-0.031512197
30/06/10,-0.01016842
01/07/10,-0.00324968
02/07/10,-0.004677238
06/07/10,0.00534076
07/07/10,0.030846057
08/07/10,0.009364688
09/07/10,0.007174098
12/07/10,0.000728667
13/07/10,0.015257857
14/07/10,-0.00015911
15/07/10,0.001191422
16/07/10,-0.029246875
19/07/10,0.005960103
20/07/10,0.011347907
21/07/10,-0.012906665
22/07/10,0.022259721
23/07/10,0.008182454
26/07/10,0.011133943
27/07/10,-0.001053875
28/07/10,-0.006949999
29/07/10,-0.004171259
30/07/10,5.95E-05
02/08/10,0.021779562
03/08/10,-0.004811861
04/08/10,0.006028912
05/08/10,-0.001273296
06/08/10,-0.003714882
09/08/10,0.00546412
10/08/10,-0.005989247
11/08/10,-0.028587372
12/08/10,-0.005397233
13/08/10,-0.004035657
16/08/10,0.000116485
17/08/10,0.012114523
18/08/10,0.001477714
19/08/10,-0.017084402
20/08/10,-0.003673721
23/08/10,-0.004052457
24/08/10,-0.014622734
25/08/10,0.003279978
26/08/10,-0.007718433
27/08/10,0.016446744
30/08/10,-0.014832578
31/08/10,0.000386752
01/09/10,0.02907377
02/09/10,0.009035887
03/09/10,0.013128427
07/09/10,-0.011541458
08/09/10,0.006414093
09/09/10,0.004816686
10/09/10,0.004847579
13/09/10,0.01106516
14/09/10,-0.000717339
15/09/10,0.003530917
16/09/10,-0.000368376
17/09/10,0.000822548
20/09/10,0.015091322
21/09/10,-0.00257128
22/09/10,-0.004841139
23/09/10,-0.008370206
24/09/10,0.020968949
27/09/10,-0.00568752
28/09/10,0.004834694
29/09/10,-0.002595079
30/09/10,-0.003092453
01/10/10,0.004402748
04/10/10,-0.008071353
05/10/10,0.020642756
06/10/10,-0.000676196
07/10/10,-0.001651842
08/10/10,0.006099646
11/10/10,0.00014186
12/10/10,0.003807518
13/10/10,0.007091819
14/10/10,-0.003651998
15/10/10,0.002021466
18/10/10,0.007213669
19/10/10,-0.016008611
20/10/10,0.010465117
21/10/10,0.001768371
22/10/10,0.002382442
25/10/10,0.002140704
26/10/10,1.29E-05
27/10/10,-0.002698176
28/10/10,0.001120251
29/10/10,-0.00044335
01/11/10,0.000942119
02/11/10,0.007725369
03/11/10,0.00366734
04/11/10,0.019095338
05/11/10,0.003911113
08/11/10,-0.002127176
09/11/10,-0.008088861
10/11/10,0.004362568
11/11/10,-0.004255116
12/11/10,-0.011882732
15/11/10,-0.001222144
16/11/10,-0.016342124
17/11/10,0.000208174
18/11/10,0.015236617
19/11/10,0.002533186
22/11/10,-0.001580575
23/11/10,-0.014390998
24/11/10,0.01480875
26/11/10,-0.007500558
29/11/10,-0.001383776
30/11/10,-0.006092682
01/12/10,0.021382656
02/12/10,0.012733134
03/12/10,0.002595888
06/12/10,-0.001303049
07/12/10,0.000510981
08/12/10,0.003690959
09/12/10,0.003831418
10/12/10,0.005979737
13/12/10,4.44E-05
14/12/10,0.000906576
15/12/10,-0.005139584
16/12/10,0.00616208
17/12/10,0.000832488
20/12/10,0.002541145
21/12/10,0.006008028
22/12/10,0.003369891
23/12/10,-0.001649648
27/12/10,0.000608543
28/12/10,0.000767061
29/12/10,0.00100467
30/12/10,-0.001513324
31/12/10,-0.000194774
03/01/11,0.011251294
04/01/11,-0.001313925
05/01/11,0.004994677
06/01/11,-0.002125214
07/01/11,-0.001846486
10/01/11,-0.001377275
11/01/11,0.003718206
12/01/11,0.008967254
13/01/11,-0.001712211
14/01/11,0.00735741
18/01/11,0.001375465
19/01/11,-0.010167166
20/01/11,-0.001295798
21/01/11,0.002410638
24/01/11,0.005819315
25/01/11,0.000263428
26/01/11,0.004212024
27/01/11,0.002241791
28/01/11,-0.018013805
31/01/11,0.00763335
01/02/11,0.016551826
02/02/11,-0.002730197
03/02/11,0.002347467
04/02/11,0.002876144
07/02/11,0.006216816
08/02/11,0.004172054
09/02/11,-0.002793619
10/02/11,0.000745246
11/02/11,0.005488295
14/02/11,0.002378118
15/02/11,-0.003244121
16/02/11,0.006233972
17/02/11,0.003067005
18/02/11,0.001918906
22/02/11,-0.020746172
23/02/11,-0.006134681
24/02/11,-0.000998838
25/02/11,0.010491282
28/02/11,0.005541714
01/03/11,-0.015864862
02/03/11,0.001613898
03/03/11,0.017072435
04/03/11,-0.00740539
07/03/11,-0.008376215
08/03/11,0.008883161
09/03/11,-0.001362631
10/03/11,-0.019051281
11/03/11,0.007055565
14/03/11,-0.006067696
15/03/11,-0.011263545
16/03/11,-0.019687482
17/03/11,0.013309266
18/03/11,0.004300939
21/03/11,0.014874668
22/03/11,-0.003556885
23/03/11,0.002909742
24/03/11,0.009297393
25/03/11,0.003156151
28/03/11,-0.002751619
29/03/11,0.00703524
30/03/11,0.006662463
31/03/11,-0.001831177
01/04/11,0.004950713
04/04/11,0.00034515
05/04/11,-0.000180071
06/04/11,0.002181297
07/04/11,-0.001521162
08/04/11,-0.004012483
11/04/11,-0.002797288
12/04/11,-0.007807096
13/04/11,0.000190217
14/04/11,8.37E-05
15/04/11,0.003917729
18/04/11,-0.011078998
19/04/11,0.00571481
20/04/11,0.013424435
21/04/11,0.005262909
25/04/11,-0.00159394
26/04/11,0.008939508
27/04/11,0.006230398
28/04/11,0.003549118
29/04/11,0.00229802
02/05/11,-0.001754249
03/05/11,-0.003385027
04/05/11,-0.006878914
05/05/11,-0.009111217
06/05/11,0.003812643
09/05/11,0.00453387
10/05/11,0.008041616
11/05/11,-0.01117369
12/05/11,0.004883493
13/05/11,-0.008100046
16/05/11,-0.006223719
17/05/11,-0.000368629
18/05/11,0.008765273
19/05/11,0.002175573
20/05/11,-0.007717975
23/05/11,-0.011997265
24/05/11,-0.000827723
25/05/11,0.003178114
26/05/11,0.003945322
27/05/11,0.004072616
31/05/11,0.010537014
01/06/11,-0.023048225
02/06/11,-0.001225587
03/06/11,-0.009781492
06/06/11,-0.010818516
07/06/11,-0.000956865
08/06/11,-0.004195664
09/06/11,0.007350409
10/06/11,-0.014078483
13/06/11,0.000668533
14/06/11,0.012532913
15/06/11,-0.017585569
16/06/11,0.001752798
17/06/11,0.00304039
20/06/11,0.005380689
21/06/11,0.01333418
22/06/11,-0.00648946
23/06/11,-0.002831993
24/06/11,-0.011795077
27/06/11,0.009142537
28/06/11,0.012861292
29/06/11,0.008248633
30/06/11,0.010068372
01/07/11,0.014306869
05/07/11,-0.001337072
06/07/11,0.001001058
07/07/11,0.010399583
08/07/11,-0.006985458
11/07/11,-0.018256167
12/07/11,-0.004443369
13/07/11,0.003101027
14/07/11,-0.006738783
15/07/11,0.005539056
18/07/11,-0.008163118
19/07/11,0.01617715
20/07/11,-0.000671058
21/07/11,0.013455263
22/07/11,0.00090744
25/07/11,-0.005658995
26/07/11,-0.004113421
27/07/11,-0.020517724
28/07/11,-0.003239207
29/07/11,-0.006471428
01/08/11,-0.004140861
02/08/11,-0.025888909
03/08/11,0.005003146
04/08/11,-0.049001655
05/08/11,-0.000575083
08/08/11,-0.068958369
09/08/11,0.046317441
10/08/11,-0.045156797
11/08/11,0.045250594
12/08/11,0.005247875
15/08/11,0.021550727
16/08/11,-0.009786275
17/08/11,0.000946938
18/08/11,-0.0456186
19/08/11,-0.015122756
22/08/11,0.000258008
23/08/11,0.033710249
24/08/11,0.013034651
25/08/11,-0.015687935
26/08/11,0.015008418
29/08/11,0.027887505
30/08/11,0.002344275
31/08/11,0.004909909
01/09/11,-0.011942461
02/09/11,-0.025607017
06/09/11,-0.007464077
07/09/11,0.028243825
08/09/11,-0.010668891
09/09/11,-0.027068563
12/09/11,0.006941569
13/09/11,0.009078726
14/09/11,0.013389761
15/09/11,0.017041046
16/09/11,0.005690476
19/09/11,-0.009850949
20/09/11,-0.001662386
21/09/11,-0.029830995
22/09/11,-0.032402457
23/09/11,0.006063589
26/09/11,0.023068021
27/09/11,0.010631666
28/09/11,-0.020908196
29/09/11,0.008081486
30/09/11,-0.025291274
03/10/11,-0.028863603
04/10/11,0.022239306
05/10/11,0.017707919
06/10/11,0.018138169
07/10/11,-0.008196811
10/10/11,0.033555644
11/10/11,0.000543855
12/10/11,0.009747047
13/10/11,-0.002978103
14/10/11,0.017230949
17/10/11,-0.019559938
18/10/11,0.02021305
19/10/11,-0.012729819
20/10/11,0.00454384
21/10/11,0.018634067
24/10/11,0.012790806
25/10/11,-0.020248346
26/10/11,0.01048143
27/10/11,0.033716591
28/10/11,0.000389154
31/10/11,-0.025048617
01/11/11,-0.02834006
02/11/11,0.015976363
03/11/11,0.018607607
04/11/11,-0.00629982
07/11/11,0.006276008
08/11/11,0.01166731
09/11/11,-0.037385347
10/11/11,0.008587201
11/11/11,0.019293223
14/11/11,-0.009596037
15/11/11,0.004805599
16/11/11,-0.016755799
17/11/11,-0.016942672
18/11/11,-0.000394757
21/11/11,-0.018824571
22/11/11,-0.004149439
23/11/11,-0.02234297
25/11/11,-0.002689119
28/11/11,0.028821079
29/11/11,0.002211206
30/11/11,0.042403439
01/12/11,-0.00191047
02/12/11,-0.000241016
05/12/11,0.010234463
06/12/11,0.001105138
07/12/11,0.002016321
08/12/11,-0.021368499
09/12/11,0.016742412
12/12/11,-0.015026386
13/12/11,-0.008723954
14/12/11,-0.011413251
15/12/11,0.003237853
16/12/11,0.003210989
19/12/11,-0.011802198
20/12/11,0.029389296
21/12/11,0.001947608
22/12/11,0.008231577
23/12/11,0.008994481
27/12/11,7.91E-05
28/12/11,-0.012556506
29/12/11,0.010650173
30/12/11,-0.004300571
03/01/12,0.015355484
04/01/12,0.000187906
05/01/12,0.002939393
06/01/12,-0.002540185
09/01/12,0.002259044
10/01/12,0.008846524
11/01/12,0.000309549
12/01/12,0.002333883
13/01/12,-0.004960204
17/01/12,0.003546658
18/01/12,0.011046689
19/01/12,0.004926502
20/01/12,0.000669236
23/01/12,0.000471232
24/01/12,-0.001026344
25/01/12,0.008641695
26/01/12,-0.005770508
27/01/12,-0.001594148
30/01/12,-0.002525309
31/01/12,-0.000457051
01/02/12,0.008860238
02/02/12,0.001094548
03/02/12,0.014499726
06/02/12,-0.000423964
07/02/12,0.002021338
08/02/12,0.002157881
09/02/12,0.001473025
10/02/12,-0.006910122
13/02/12,0.006777023
14/02/12,-0.000939965
15/02/12,-0.005397748
16/02/12,0.010965366
17/02/12,0.002346176
21/02/12,0.000719664
22/02/12,-0.003345698
23/02/12,0.004262903
24/02/12,0.001670841
27/02/12,0.001353643
28/02/12,0.003350714
29/02/12,-0.004748243
01/03/12,0.006139156
02/03/12,-0.003251035
05/03/12,-0.003877201
06/03/12,-0.015489506
07/03/12,0.006876922
08/03/12,0.009770049
09/03/12,0.003624673
12/03/12,0.000160448
13/03/12,0.017969133
14/03/12,-0.001196978
15/03/12,0.005949466
16/03/12,0.001118772
19/03/12,0.003965971
20/03/12,-0.003005028
21/03/12,-0.00187295
22/03/12,-0.007232635
23/03/12,0.003104036
26/03/12,0.0137903
27/03/12,-0.00282075
28/03/12,-0.004953759
29/03/12,-0.001609224
30/03/12,0.003691614
02/04/12,0.007476626
03/04/12,-0.003996612
04/04/12,-0.010254927
05/04/12,-0.00062924
09/04/12,-0.011423438
10/04/12,-0.017229025
11/04/12,0.00742129
12/04/12,0.013685315
13/04/12,-0.012553467
16/04/12,-0.000503728
17/04/12,0.015367979
18/04/12,-0.004063533
19/04/12,-0.005952076
20/04/12,0.001168582
23/04/12,-0.008443113
24/04/12,0.00367302
25/04/12,0.013552342
26/04/12,0.006657952
27/04/12,0.002411414
30/04/12,-0.003891062
01/05/12,0.005642436
02/05/12,-0.002499805
03/05/12,-0.007688352
04/05/12,-0.016278995
07/05/12,0.000350519
08/05/12,-0.004287853
09/05/12,-0.006724828
10/05/12,0.002514247
11/05/12,-0.003393091
14/05/12,-0.011175073
15/05/12,-0.005762409
16/05/12,-0.004413544
17/05/12,-0.015165798
18/05/12,-0.007415201
21/05/12,0.015908684
22/05/12,0.000486219
23/05/12,0.00169227
24/05/12,0.001379081
25/05/12,-0.002167981
29/05/12,0.011018056
30/05/12,-0.01443863
31/05/12,-0.002279261
01/06/12,-0.024951295
04/06/12,0.000109548
05/06/12,0.005710514
06/06/12,0.022787776
07/06/12,-0.00010647
08/06/12,0.008081421
11/06/12,-0.012700423
12/06/12,0.01158339
13/06/12,-0.00704803
14/06/12,0.010756593
15/06/12,0.010284745
18/06/12,0.001443704
19/06/12,0.009767834
20/06/12,-0.00168778
21/06/12,-0.022513208
22/06/12,0.007148989
25/06/12,-0.016083503
26/06/12,0.004761368
27/06/12,0.008944782
28/06/12,-0.002112029
29/06/12,0.024614794
02/07/12,0.002456292
03/07/12,0.006212772
05/07/12,-0.004698042
06/07/12,-0.009477418
09/07/12,-0.001640176
10/07/12,-0.008159122
11/07/12,-1.49E-05
12/07/12,-0.004999574
13/07/12,0.016362759
16/07/12,-0.002316995
17/07/12,0.007382356
18/07/12,0.006658275
19/07/12,0.002713416
20/07/12,-0.010112621
23/07/12,-0.008948979
24/07/12,-0.00908205
25/07/12,-0.000313911
26/07/12,0.016405663
27/07/12,0.018900814
30/07/12,-0.000483477
31/07/12,-0.004326173
01/08/12,-0.002904193
02/08/12,-0.007531963
03/08/12,0.018861288
06/08/12,0.002326561
07/08/12,0.005093763
08/08/12,0.000620634
09/08/12,0.0004136
10/08/12,0.00218605
13/08/12,-0.001252685
14/08/12,-0.000128154
15/08/12,0.001138991
16/08/12,0.007075421
17/08/12,0.001870383
20/08/12,-2.12E-05
21/08/12,-0.003503667
22/08/12,0.000226377
23/08/12,-0.008104999
24/08/12,0.006433988
27/08/12,-0.000489135
28/08/12,-0.000808509
29/08/12,0.000843993
30/08/12,-0.00783643
31/08/12,0.00506047
04/09/12,-0.00116664
05/09/12,-0.001068232
06/09/12,0.020229537
07/09/12,0.004041795
10/09/12,-0.006166806
11/09/12,0.003130052
12/09/12,0.002090506
13/09/12,0.016178172
14/09/12,0.003951136
17/09/12,-0.003129583
18/09/12,-0.001280595
19/09/12,0.001184852
20/09/12,-0.00054088
21/09/12,-7.53E-05
24/09/12,-0.00223515
25/09/12,-0.01055739
26/09/12,-0.005753254
27/09/12,0.009602728
28/09/12,-0.004487808
01/10/12,0.002647997
02/10/12,0.000871907
03/10/12,0.003617857
04/10/12,0.007148822
05/10/12,-0.000321641
08/10/12,-0.003462724
09/10/12,-0.009940183
10/10/12,-0.006207255
11/10/12,0.00019537
12/10/12,-0.002970545
15/10/12,0.008045471
16/10/12,0.010217556
17/10/12,0.004108606
18/10/12,-0.00244672
19/10/12,-0.016710145
22/10/12,0.000439486
23/10/12,-0.014549235
24/10/12,-0.003090152
25/10/12,0.002991065
26/10/12,-0.000729248
31/10/12,0.000155868
01/11/12,0.010867213
02/11/12,-0.009423718
05/11/12,0.002161472
06/11/12,0.007822509
07/11/12,-0.023990485
08/11/12,-0.012279933
09/11/12,0.001697251
12/11/12,0.000130479
13/11/12,-0.003993383
14/11/12,-0.01394887
15/11/12,-0.001594816
16/11/12,0.004828275
19/11/12,0.019667377
20/11/12,0.000663166
21/11/12,0.002317493
23/11/12,0.012942202
26/11/12,-0.002031644
27/11/12,-0.005240294
28/11/12,0.007825331
29/11/12,0.004260553
30/11/12,0.000162495
03/12/12,-0.004760486
04/12/12,-0.001715242
05/12/12,0.001579641
06/12/12,0.00329717
07/12/12,0.002912696
10/12/12,0.000334537
11/12/12,0.006523565
12/12/12,0.000444173
13/12/12,-0.006345456
14/12/12,-0.004147942
17/12/12,0.011796722
18/12/12,0.01141722
19/12/12,-0.007622112
20/12/12,0.005469138
21/12/12,-0.009426911
24/12/12,-0.002447245
26/12/12,-0.004802923
27/12/12,-0.001223151
28/12/12,-0.011115412
31/12/12,0.016796061
02/01/13,0.025086116
03/01/13,-0.002087796
04/01/13,0.0048533
07/01/13,-0.003128003
08/01/13,-0.00324764
09/01/13,0.002652346
10/01/13,0.0075687
11/01/13,-4.75E-05
14/01/13,-0.000931105
15/01/13,0.001128033
16/01/13,0.000196972
17/01/13,0.00562706
18/01/13,0.003397492
22/01/13,0.004418332
23/01/13,0.001506342
24/01/13,6.61E-06
25/01/13,0.005430709
28/01/13,-0.001851334
29/01/13,0.005093004
30/01/13,-0.003907245
31/01/13,-0.002566592
01/02/13,0.010002513
04/02/13,-0.011605833
05/02/13,0.010362632
06/02/13,0.00054902
07/02/13,-0.001807031
08/02/13,0.005641995
11/02/13,-0.000606301
12/02/13,0.001594001
13/02/13,0.000592088
14/02/13,0.000690433
15/02/13,-0.001045628
19/02/13,0.007309694
20/02/13,-0.012481711
21/02/13,-0.006323005
22/02/13,0.008734214
25/02/13,-0.018479276
26/02/13,0.006090876
27/02/13,0.012645699
28/02/13,-0.000864453
01/03/13,0.002321159
04/03/13,0.004600127
05/03/13,0.009520552
06/03/13,0.001083925
07/03/13,0.001814844
08/03/13,0.004471129
11/03/13,0.003243819
12/03/13,-0.002406146
13/03/13,0.00131319
14/03/13,0.005587352
15/03/13,-0.001619774
18/03/13,-0.00552557
19/03/13,-0.00242547
20/03/13,0.006675164
21/03/13,-0.008316924
22/03/13,0.007148644
25/03/13,-0.00334563
26/03/13,0.007754964
27/03/13,-0.000588523
28/03/13,0.004048463
01/04/13,-0.004483617
02/04/13,0.005158934
03/04/13,-0.010602133
04/04/13,0.004040279
05/04/13,-0.004304145
08/04/13,0.006282959
09/04/13,0.003538066
10/04/13,0.012115443
11/04/13,0.003545956
12/04/13,-0.002840798
15/04/13,-0.023234125
16/04/13,0.014205841
17/04/13,-0.014431313
18/04/13,-0.006723556
19/04/13,0.008808989
22/04/13,0.004650798
23/04/13,0.010365313
24/04/13,6.34E-06
25/04/13,0.004026614
26/04/13,-0.001843812
29/04/13,0.007160315
30/04/13,0.002481817
01/05/13,-0.009351473
02/05/13,0.009364004
03/05/13,0.010479564
06/05/13,0.001905961
07/05/13,0.005216639
08/05/13,0.004130539
09/05/13,-0.003693918
10/05/13,0.004312344
13/05/13,4.29E-05
14/05/13,0.010091067
15/05/13,0.005101103
16/05/13,-0.005022332
17/05/13,0.010247412
20/05/13,-0.000707869
21/05/13,0.001720905
22/05/13,-0.008308074
23/05/13,-0.002928115
24/05/13,-0.000551517
28/05/13,0.006320962
29/05/13,-0.007072937
30/05/13,0.003663625
31/05/13,-0.014410577
03/06/13,0.00591844
04/06/13,-0.005526048
05/06/13,-0.013875555
06/06/13,0.008454455
07/06/13,0.012749914
10/06/13,-0.000346873
11/06/13,-0.010205264
12/06/13,-0.008404777
13/06/13,0.014676069
14/06/13,-0.005902401
17/06/13,0.007538876
18/06/13,0.007760964
19/06/13,-0.013948301
20/06/13,-0.025328425
21/06/13,0.002666219
24/06/13,-0.012219369
25/06/13,0.009452456
26/06/13,0.00954479
27/06/13,0.006180691
28/06/13,-0.004298789
01/07/13,0.0053892
02/07/13,-0.000545057
03/07/13,0.000823708
05/07/13,0.010150046
08/07/13,0.005237805
09/07/13,0.007203662
10/07/13,0.000181576
11/07/13,0.013463213
12/07/13,0.00308173
15/07/13,0.001373935
16/07/13,-0.003715655
17/07/13,0.002770206
18/07/13,0.005020342
19/07/13,0.001608756
22/07/13,0.002030962
23/07/13,-0.001853653
24/07/13,-0.003818503
25/07/13,0.00255321
26/07/13,0.000827951
29/07/13,-0.003743034
30/07/13,0.000373747
31/07/13,-0.000136419
01/08/13,0.012462588
02/08/13,0.001639114
05/08/13,-0.001480931
06/08/13,-0.005739473
07/08/13,-0.003813126
08/08/13,0.003877921
09/08/13,-0.003576348
12/08/13,-0.001153586
13/08/13,0.00277221
14/08/13,-0.005190063
15/08/13,-0.014384565
16/08/13,-0.003310067
19/08/13,-0.005917778
20/08/13,0.003813913
21/08/13,-0.00579637
22/08/13,0.008582442
23/08/13,0.003939242
26/08/13,-0.004047839
27/08/13,-0.016001539
28/08/13,0.002743878
29/08/13,0.001961477
30/08/13,-0.003179367
03/09/13,0.004155575
04/09/13,0.008084188
05/09/13,0.001209132
06/09/13,5.44E-05
09/09/13,0.009943282
10/09/13,0.00731894
11/09/13,0.003047635
12/09/13,-0.003386142
13/09/13,0.002711001
16/09/13,0.005677009
17/09/13,0.004208869
18/09/13,0.012104122
19/09/13,-0.001844654
20/09/13,-0.007243054
23/09/13,-0.004730759
24/09/13,-0.002600522
25/09/13,-0.002743225
26/09/13,0.003479366
27/09/13,-0.004082122
30/09/13,-0.00604748
01/10/13,0.007966725
02/10/13,-0.000666892
03/10/13,-0.009019973
